index,provider ID,provider name,provider category,provider location,flow ID,flow name,flow category,flow unit,flow type
410,76048c3b-d6d3-4f3b-8215-87ece218b4a2,"Crude oil, off-shore domestic, at extraction","21: Mining, Quarrying, and Oil and Gas Extraction/2111: Oil and Gas Extraction",US,43b6c51f-f1a9-4a6d-8070-fa84adf27d23,"Crude oil, at extraction","Technosphere flows/21: Mining, Quarrying, and Oil and Gas Extraction/2111: Oil and Gas Extraction",kg,product
411,fcbe548c-bcd5-40b2-979c-53df809835f9,"Crude oil, on-shore import, at extraction","21: Mining, Quarrying, and Oil and Gas Extraction/2111: Oil and Gas Extraction",US,43b6c51f-f1a9-4a6d-8070-fa84adf27d23,"Crude oil, at extraction","Technosphere flows/21: Mining, Quarrying, and Oil and Gas Extraction/2111: Oil and Gas Extraction",kg,product
412,6bf03929-c98a-32e8-b816-17c4908a069d,Drinking water treatment; Chemical Conditioning; at plant,"22: Utilities/2213: Water, Sewage and Other Systems",US,41abfe71-f68c-36f5-a4e2-a450958c5106,Drinking water treatment; Chemical Conditioning,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,product
413,51df877b-24a0-469b-ad22-8afab028486d,Ethylene dichloride-vinyl chloride,Z2: Packaging Economy/A2: Basic Chemicals and Monomers/Monomer,,d9aa7527-5ab6-3052-9b26-07e930d95ec6,"Ethylene dichloride-vinyl chloride, EDC-VCM, monomer; at plant","Technosphere flows/31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",kg,product
414,67bd680c-3242-3da0-8af8-321fc92f311c,Electricity; at user; consumption mix - New York Independent System Operator - BA,"22: Utilities/2211: Electric Power Generation, Transmission and Distribution",New York Independent System Operator,3bca3bc6-2443-3184-8976-72dc98d258f6,"Electricity, AC, 120 V","Technosphere flows/22: Utilities/2211: Electric Power Generation, Transmission and Distribution",MJ,product
415,e7425edd-537c-497f-aa4b-7a8a79b1ab4a,"Natural gas, Barnett Shale, at extraction","21: Mining, Quarrying, and Oil and Gas Extraction/2111: Oil and Gas Extraction",US,f979ad58-ceed-4fbd-9aaf-5e60b454026d,"Natural gas, at extraction","Technosphere flows/21: Mining, Quarrying, and Oil and Gas Extraction/2111: Oil and Gas Extraction",kg,product
416,5b7c9f9b-8460-4afd-a560-b441f0fcf408,"Natural gas, Marcellus Shale, at extraction","21: Mining, Quarrying, and Oil and Gas Extraction/2111: Oil and Gas Extraction",US,f979ad58-ceed-4fbd-9aaf-5e60b454026d,"Natural gas, at extraction","Technosphere flows/21: Mining, Quarrying, and Oil and Gas Extraction/2111: Oil and Gas Extraction",kg,product
417,f2996639-3901-4d02-8046-4e647947b7cb,"Natural gas, conventional onshore, at extraction","21: Mining, Quarrying, and Oil and Gas Extraction/2111: Oil and Gas Extraction",US,f979ad58-ceed-4fbd-9aaf-5e60b454026d,"Natural gas, at extraction","Technosphere flows/21: Mining, Quarrying, and Oil and Gas Extraction/2111: Oil and Gas Extraction",kg,product
418,7ae49a74-3d24-4b32-ae19-ddbf6e0ae94a,"Natural gas, conventional onshore associated, at extraction","21: Mining, Quarrying, and Oil and Gas Extraction/2111: Oil and Gas Extraction",US,f979ad58-ceed-4fbd-9aaf-5e60b454026d,"Natural gas, at extraction","Technosphere flows/21: Mining, Quarrying, and Oil and Gas Extraction/2111: Oil and Gas Extraction",kg,product
419,07727517-29ff-4cb4-bd2b-aa6c71557bb0,"Polyethylene, low-density, LDPE, virgin resin, non-food grade",Z2: Packaging Economy/A3: Polymers,,2f9d79bf-e4c6-400a-a076-8c00f468fa3b,"Polyethylene, low-density, LDPE, virgin resin, at plant","Technosphere flows/31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",kg,product
420,bc4c2bad-4bdb-4402-8aed-74efc5781057,"Natural gas, conventional offshore, at extraction","21: Mining, Quarrying, and Oil and Gas Extraction/2111: Oil and Gas Extraction",US,f979ad58-ceed-4fbd-9aaf-5e60b454026d,"Natural gas, at extraction","Technosphere flows/21: Mining, Quarrying, and Oil and Gas Extraction/2111: Oil and Gas Extraction",kg,product
421,0945cc82-1126-45c3-b525-6d4fc913aa09,"Natural gas, coal bed methane, at extraction","21: Mining, Quarrying, and Oil and Gas Extraction/2111: Oil and Gas Extraction",US,f979ad58-ceed-4fbd-9aaf-5e60b454026d,"Natural gas, at extraction","Technosphere flows/21: Mining, Quarrying, and Oil and Gas Extraction/2111: Oil and Gas Extraction",kg,product
422,5a259903-4393-4708-920c-f0627b420ee9,"Reclaiming, sorted mixed plastics, Multi-material Food Packaging Film (small format)",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,65ebb48a-1817-49c1-8eb3-4aa7822c45c4,"sorted mixed plastics, Multi-material Food Packaging Film (small format)",,kg,waste
423,da1146eb-746c-4890-8bd3-661553470a94,"Mechanical Recycling, PET Food Bottles (Flakes)",Z2: Packaging Economy/A5: EOL/A2: Mechanical Recycling,,e473b8e4-5c11-44bd-ae88-62ed1ab8d016,"Flakes, PET Food Bottles",,kg,waste
424,6cccb9f7-7442-499d-8dbd-b5446b091bff,"Depolymerization, Enzymatic Hydrolysis, PET Other Non-food Rigid (Flakes)",Z2: Packaging Economy/A5: EOL/A4: Monomer Recycling,,53ea5e20-64e3-46f4-b685-c9b92633dc90,"Flakes, PET Other Non-food Rigid",,kg,waste
425,9056b14f-bfdf-4437-9e57-d09206fa8baf,"Disposal, PP Other Food Rigid",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal,,ceba6273-53c3-4c1c-b83d-cdbcc46c7e5b,"Disposal, PP Other Food Rigid",,kg,waste
426,fdf3b851-e1e5-4adc-888e-bf1c0f99f6fe,"Reclaiming, Sorted PP Other Food Rigid",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,d2344e22-a77c-4d24-8c87-7f0beeaa24c5,Sorted PP Other Food Rigid,,kg,waste
427,f04300c5-ea44-3525-b6ab-c4b8b27b127e,"Switchgrass, harvested, wet","11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",RNA,1da072f7-6853-3388-b30c-0b09e55dd721,"Switchgrass, harvested, wet","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",kg,product
428,82d280e1-b812-4bac-8c56-10c18f68aff4,"Reclaiming, sorted mixed plastics, Multi-material Food Packaging Film (med-large format)",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,f346409c-0ec4-4082-bba3-a8942c552290,"sorted mixed plastics, Multi-material Food Packaging Film (med-large format)",,kg,waste
429,ee42bc0b-d01b-35a6-a0b0-fced12206eab,Electricity; at user; consumption mix - PJM - FERC,"22: Utilities/2211: Electric Power Generation, Transmission and Distribution",PJM,3bca3bc6-2443-3184-8976-72dc98d258f6,"Electricity, AC, 120 V","Technosphere flows/22: Utilities/2211: Electric Power Generation, Transmission and Distribution",MJ,product
430,2f731611-19ce-32ff-b8d9-807a27c342da,Electricity; at user; consumption mix - MISO - FERC,"22: Utilities/2211: Electric Power Generation, Transmission and Distribution",MISO,3bca3bc6-2443-3184-8976-72dc98d258f6,"Electricity, AC, 120 V","Technosphere flows/22: Utilities/2211: Electric Power Generation, Transmission and Distribution",MJ,product
431,55d8bf4f-025a-3927-bb96-235d37ba79fc,"Lime, agricultural, corn production","11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",RNA,3e769f61-d317-3070-9801-9ea491b2edc5,"Lime, agricultural, corn production","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",m2,product
432,749da3cc-d7c0-402d-b26b-8074b8f4c925,"Muconic acid, fermentation of glucose",Z2: Packaging Economy/A2: Basic Chemicals and Monomers,,aaa4bde2-7356-4f8f-b495-cfbf8a54ea7a,muconic acid,,kg,product
433,435c58f5-29e3-4904-89d7-9049b38e79f5,"Open Burning, HDPE",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal/Open Burning,,b0e6f62a-5632-47d1-80e4-53dffe1e5ee3,"Open Burning, HDPE",,kg,waste
434,6c108b27-8e83-44a4-8a82-e9c8b40894b5,"Incineration, HDPE",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal/Incineration,,a5993c36-a2c5-4341-9905-914ec262f260,"Incineration, HDPE",,kg,waste
435,6e7c39a1-36bc-4d1e-84e6-a1e18810a070,Acetylene Production,Z2: Packaging Economy/A2: Basic Chemicals and Monomers,,188fa157-1f04-4319-b4ce-9055c9b6ed4b,acetylene,,kg,product
436,aab7936a-ca9e-4318-ab21-88a8f3379cb8,"Mechanical Recycling, PET Non-food Bottles (Flakes)",Z2: Packaging Economy/A5: EOL/A2: Mechanical Recycling,,7277c277-7595-47b3-99b9-228b7bedb4ad,"Flakes, PET Non-food Bottles",,kg,waste
437,071bbb90-0358-4370-ba7c-c72fb656da40,"Reclaiming, sorted mixed plastics, Multi-material Non-food Packaging Film",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,117e535f-5f69-47d1-9ea5-5c8cc1d81354,"sorted mixed plastics, Multi-material Non-food Packaging Film",,kg,waste
438,1bf86847-c8d5-49d6-b223-ac39940a53f9,Sodium bicarbonate; solvay process; at plant - PROXY,Proxy Processes,US,2dd9826c-1241-46df-ba80-f6be1ae01c8b,Sodium bicarbonate; at plant,Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
439,5d274fc8-65f3-3f3a-a583-f12cace7c494,"Butadiene, at plant",31-33: Manufacturing/3251: Basic Chemical Manufacturing,RNA,73397897-35ba-3539-b474-d4a12f1628d0,"Butadiene, at plant",Technosphere flows/31-33: Manufacturing/3241: Petroleum and Coal Products Manufacturing,kg,product
440,a3578a2d-0188-4251-8ba1-713598d39733,"Mechanical Recycling, HDPE Drinking Bottles (Flakes)",Z2: Packaging Economy/A5: EOL/A2: Mechanical Recycling,,74210577-3a70-4df4-a59d-ff871f948fdb,"Flakes, HDPE Drinking Bottles",,kg,waste
441,f215ec46-8a33-4edc-a034-1f349c31d629,"Reclaiming, Sorted PP Other Non-food Rigid",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,47387a35-93e9-4022-9f81-a603ec241e9c,Sorted PP Other Non-food Rigid,,kg,waste
442,8df7eefe-0c95-4145-bb8e-9527cb1bc617,"Mechanical Recycling, PP Food Bottles (Flakes)",Z2: Packaging Economy/A5: EOL/A2: Mechanical Recycling,,d51f66ae-d86c-47a8-9e03-d61785bb5156,"Flakes, PP Food Bottles",,kg,waste
443,d99d8a6d-9f62-4949-81a0-1f0b04fe8204,"Disposal, PP Other Non-food Rigid",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal,,46a6b2a0-3e60-45a6-b00d-0f1ebf05b65e,"Disposal, PP Other Non-food Rigid",,kg,waste
444,49f5324b-fc33-36e9-b5af-3c80d73492bd,"Steel, stainless 304, flat rolled coil",31-33: Manufacturing/3311: Iron and Steel Mills and Ferroalloy Manufacturing,RNA,3f2fed05-f530-32e9-b0f9-0dcb5280aa9d,"Steel, stainless 304, flat rolled coil",Technosphere flows/31-33: Manufacturing/3311: Iron and Steel Mills and Ferroalloy Manufacturing,kg,product
445,5208cf3d-a0cf-461f-ae02-cab5e1626f52,"Reclaiming, sorted mixed plastics, PET Drinking Bottles",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,10e6cf25-1fc2-4131-98f9-0ca7c83c95dd,"sorted mixed plastics, PET Drinking Bottles",,kg,waste
446,0c9b5c18-5996-40c6-9cd1-4eafe6b86f6d,"Mechanical Recycling, PET Other Food Rigid (Flakes)",Z2: Packaging Economy/A5: EOL/A2: Mechanical Recycling,,50514fa3-7dab-4b5e-9477-b787ebe47821,"Flakes, PET Other Food Rigid",,kg,waste
447,ccdb3500-834f-4797-be8b-531bc7ab593d,"Mechanical Recycling, PP Food Packaging Film (med-large format) (Flakes)",Z2: Packaging Economy/A5: EOL/A2: Mechanical Recycling,,30417bcb-3d0f-40ec-bc65-79a93230c06a,"Flakes, PP Food Packaging Film (med-large format)",,kg,waste
448,4542a69a-4c5f-3967-92da-830361967e0a,Drinking water treatment; Sedimentation; at plant,"22: Utilities/2213: Water, Sewage and Other Systems",US,2004c515-ded5-34c9-be46-3ef4fa43e634,Drinking water treatment; Sedimentation,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,product
449,d9917668-4941-35a0-a4b4-e920efd60946,Drinking water treatment; Lime addition infrastructure; at plant,"22: Utilities/2213: Water, Sewage and Other Systems",US,8109eada-a732-3e56-8b04-e1dd62bb7d55,Drinking water treatment; Lime addition infrastructure,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,product
450,61243ec0-8f31-430a-a0aa-002a5bfa6cef,"Disposal, HDPE Microplastics Filtered",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal,,97fc633c-aa7c-4162-9a84-a574edd8b69d,"Disposal, HDPE Microplastics Filtered",,kg,waste
451,9fcf5696-e172-42da-a010-e8d577e2bbd7,"Xylenes, mixed, produced from naphtha, at plant, kg",31-33: Manufacturing/3251: Basic Chemical Manufacturing,RNA,77abdac3-53ca-4ee2-be95-3b3686c3e556,"Xylenes, mixed, at plant, kg",Technosphere flows/31-33: Manufacturing/3241: Petroleum and Coal Products Manufacturing,kg,product
452,7bb49bbb-2972-47a6-bb49-7191ec37ba2a,"Reclaiming, sorted mixed plastics, PET Food Bottles",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,7959b4ec-3222-4426-9eaf-002691ea2faf,"sorted mixed plastics, PET Food Bottles",,kg,waste
453,98d423fc-789a-42d0-b961-18a96bc6491c,"Lubricant feedstock, at refinery",31-33: Manufacturing/3241: Petroleum and Coal Products Manufacturing,,99479e91-ab64-3c73-86cb-d96373f37939,"Lubricant feedstock, at refinery",Technosphere flows/31-33: Manufacturing/3241: Petroleum and Coal Products Manufacturing,kg,product
454,56422921-567f-4ceb-bff1-e8a0019d3c89,Styrene,Z2: Packaging Economy/A2: Basic Chemicals and Monomers/Monomer,,4a72778b-37b3-3c70-bcdc-b47701e7fe74,"Styrene, at plant",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
455,874dc726-50f1-300b-958f-9335fd1c53cd,"White mineral oil, at plant",31-33: Manufacturing/3241: Petroleum and Coal Products Manufacturing,RNA,5b187fd4-1b60-3d48-83b7-bf743efcbd86,"White mineral oil, at plant",Technosphere flows/31-33: Manufacturing/3241: Petroleum and Coal Products Manufacturing,kg,product
456,aba5ee47-8d89-4590-bd36-24431e26f08c,"Mechanical Recycling, PET Other Non-food Rigid (Flakes)",Z2: Packaging Economy/A5: EOL/A2: Mechanical Recycling,,53ea5e20-64e3-46f4-b685-c9b92633dc90,"Flakes, PET Other Non-food Rigid",,kg,waste
457,300f9bb6-c627-4c00-b91c-4dbf89cd4a02,"Mechanical Recycling, PP Food Packaging Film (small format) (Flakes)",Z2: Packaging Economy/A5: EOL/A2: Mechanical Recycling,,a3af6bbb-99f7-482c-b24c-65602a151a4a,"Flakes, PP Food Packaging Film (small format)",,kg,waste
458,d397dd56-dc53-37a1-956b-5da3aaa81a6f,"Transport, single unit truck, gasoline powered",48-49: Transportation and Warehousing/4841: General Freight Trucking,US,30c89ffc-e08a-3d2b-8c96-33b2397b9bd8,"Transport, single unit truck, gasoline powered",Technosphere flows/48-49: Transportation and Warehousing/4841: General Freight Trucking,t*km,product
459,c88ec0f8-30f7-482f-8be5-e415789da59f,Wastewater treatment; U.S. Average Treatment; at plant,"22: Utilities/2213: Water, Sewage and Other Systems",US,f15f7a4a-994e-4547-b334-549fa863cd91,Wastewater treatment; U.S. national average; at plant,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,waste
460,e086e426-bc93-49ff-95f0-2679e725611d,"Purified terephthalic acid, PTA, fossil",Z2: Packaging Economy/A2: Basic Chemicals and Monomers,,e44db792-600e-4b75-af39-c3c094899e9e,"Purified terephthalic acid, PTA, at plant, kg",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
461,9be19392-1665-4a4b-9e42-c35b296c3f58,"PTA Production, from cyclohexa",Z2: Packaging Economy/A2: Basic Chemicals and Monomers,,e44db792-600e-4b75-af39-c3c094899e9e,"Purified terephthalic acid, PTA, at plant, kg",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
462,7c86fa8e-ca28-3d00-9118-930ccd8dde1e,Drinking water treatment; Sand Filtration; at plant,"22: Utilities/2213: Water, Sewage and Other Systems",US,a0314048-343d-376b-85e5-719e255d4712,Drinking water treatment; Sand Filtration,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,product
463,d9d2e354-7e2b-3d2c-8e48-a7aca15ecde5,Drinking water treatment; Granular activated carbon regeneration; at plant,"22: Utilities/2213: Water, Sewage and Other Systems",US,06ce9ca1-00c1-3270-bcfe-670c8d882a78,Drinking water treatment; Granular activated carbon regeneration,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",kg,product
464,d82bfa88-f1d3-3bd8-a88d-837102bfe169,Drinking water treatment; Adsorption infrastructure; at plant,"22: Utilities/2213: Water, Sewage and Other Systems",US,f53a39f7-b8f6-3d58-ba90-b4e4ec6a1185,Drinking water treatment; Adsorption infrastructure,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,product
465,b0d4a167-e4f4-3ecd-8ce0-76caf610a6ff,Granular activated carbon production; at plant - PROXY,Proxy Processes,US,6e14dcda-bea9-327c-b43d-e4cacbecca2f,Granular activated carbon; at plant,Technosphere flows/31-33: Manufacturing/3259: Other Chemical Product and Preparation Manufacturing,kg,product
466,d32a7e23-c6c0-400a-8134-656a3e13c11f,"Paraxylene, at plant, kg",31-33: Manufacturing/3251: Basic Chemical Manufacturing,RNA,44067793-674b-441e-b898-369f32f99ba0,"Paraxylene, at plant, kg",Technosphere flows/31-33: Manufacturing/3241: Petroleum and Coal Products Manufacturing,kg,product
467,fa60e60f-73f0-3e20-bb3a-073e4a9469cc,"Polybutadiene, butadiene rubber; at plant","31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",RNA,cba81a11-592f-3984-9f10-86b0607258d1,"Polybutadiene, butadiene rubber, BR, at plant","Technosphere flows/31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",kg,product
468,13abc978-777f-4929-9990-4f53976d032f,Acrylonitrile; at plant,31-33: Manufacturing/3251: Basic Chemical Manufacturing,US,73d4a4b3-24a9-40ee-833c-435fae6a1150,Acrylonitrile; at plant,Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
469,fdab1042-6e13-42f0-a7b4-a70c62986fc4,"Disposal, LDPE Microplastics Filtered",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal,,3cb1f5fd-d5ac-4552-a1dc-a9cdfc2639d8,"Disposal, LDPE Microplastics Filtered",,kg,waste
470,e2884390-2613-3d46-81d2-6051ecadc9c2,Styrene; at plant,31-33: Manufacturing/3251: Basic Chemical Manufacturing,RNA,4a72778b-37b3-3c70-bcdc-b47701e7fe74,"Styrene, at plant",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
471,ba4ba2fa-ac0a-4b2a-a6c5-1c19f6aa5b00,"Pyrolysis, PP Food Bottles",Z2: Packaging Economy/A5: EOL/A5: Feedstock Recycling,,d51f66ae-d86c-47a8-9e03-d61785bb5156,"Flakes, PP Food Bottles",,kg,waste
472,8578a003-85a1-46e3-9699-73809e468ce7,"Reclaiming, sorted mixed plastics, PET Non-food Bottles",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,fdd9034b-c298-4b2a-b6bc-a9898dfafac9,"sorted mixed plastics, PET Non-food Bottles",,kg,waste
473,8a62a285-537e-36b0-bdc3-3af4bfd205a3,"Wood fuel, hardwood, generated at lumber mill, combusted in industrial boiler, SE","22: Utilities/2213: Water, Sewage and Other Systems",US,75c3bc19-9aeb-30a9-a43f-c862c7354c85,Wood fuel; hardwood; gen at lumber mill; combusted in industrial boiler,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",kg,product
474,4cb49bc3-7a26-429f-ae2a-745bf6dd0bfa,"Mechanical Recycling, PP Non-food Bottles (Flakes)",Z2: Packaging Economy/A5: EOL/A2: Mechanical Recycling,,9c3d7c75-df2c-4568-b037-ae7fdf9e4719,"Flakes, PP Non-food Bottles",,kg,waste
475,db291182-7d45-38c4-8529-a9abc78e55e9,"Wood fuel, hardwood, purchased, combusted in industrial boiler, SE","22: Utilities/2213: Water, Sewage and Other Systems",US,ccf86743-6a0f-39d5-949e-6b2950bae209,Wood fuel; hardwood; purchased; combusted in industrial boiler,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",kg,product
